Datasheet|Image|DK Part #|Mfr Part #|Mfr|Supplier|Description|Stock|Price|@ qty|Min Qty| Package|Series|Part Status|Connector Type|Contact Type|Style|Number of Positions|Number of Positions Loaded|Pitch - Mating|Number of Rows|Row Spacing - Mating|Mounting Type|Termination|Fastening Type|Contact Finish - Mating|Contact Finish Thickness - Mating|Insulation Color|Insulation Height|Contact Length - Post|Operating Temperature|Material Flammability Rating|Contact Finish - Post|Mated Stacking Heights|Ingress Protection|Features|Current Rating (Amps)|Voltage Rating
-|-|SFML-110-02-L-D-SN-P-TR-ND|SFML-110-02-L-D-SN-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Pick and Place, Solder Retention"|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-SN-ND|SFML-110-T2-S-D-SN|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.62|0|500|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Solder Retention|3.2A per Contact|250VAC
-|-|SFML-110-L2-S-D-A-TR-ND|SFML-110-L2-S-D-A-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|5.0904|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-112-T2-S-D-LC-P-TR-ND|SFML-112-T2-S-D-LC-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|5.208|0|450|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-LC-ND|SFML-110-T2-L-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|6.68|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-xx-x-D-A.jpg|SFML-110-03-S-D-A-ND|SFML-110-03-S-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|7.65771|0|35|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.075"" (1.91mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T1-S-D-A-P-ND|SFML-110-T1-S-D-A-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|8.04|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-SM-D-LC-K-TR-ND|SFML-110-T2-SM-D-LC-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-112-T2-S-D-P-TR-ND|SFML-112-T2-S-D-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-LC-K-TR-ND|SFML-110-02-L-D-LC-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.62|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T1-S-D-A-ND|SFML-110-T1-S-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|7.53|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-A-P-ND|SFML-110-T2-S-D-A-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.37|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-03-S-D-ND|SFML-110-03-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|9.03|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.075"" (1.91mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-01-LM-D-A-ND|SFML-110-01-LM-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T1-F-D-ND|SFML-110-T1-F-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-T2-FM-D-ND|SFML-110-T2-FM-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-SN2-K-TR-ND|SFML-110-02-L-D-SN2-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.8552|0|625|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Pick and Place, Solder Retention"|3.2A per Contact|250VAC
-|-|SFML-110-02-S-D-A-TR-ND|SFML-110-02-S-D-A-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.9392|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-LC-P-ND|SFML-110-T2-L-D-LC-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|7.18|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-L2-L-D-ND|SFML-110-L2-L-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.09|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-A-K-ND|SFML-110-02-L-D-A-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.11|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-A-P-ND|SFML-110-02-L-D-A-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.34|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T1-S-D-LC-P-ND|SFML-110-T1-S-D-LC-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|8.42|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-112-02-L-D-LC-K-ND|SFML-112-02-L-D-LC-K|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-112-T2-SM-D-ND|SFML-112-T2-SM-D|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-SN-TR-ND|SFML-110-02-L-D-SN-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Solder Retention|3.2A per Contact|250VAC
-|-|SFML-110-L2-F-D-K-TR-ND|SFML-110-L2-F-D-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-112-T2-SM-D-K-TR-ND|SFML-112-T2-SM-D-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-112-02-S-D-LC-P-TR-ND|SFML-112-02-S-D-LC-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|6.15196|0|450|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-01-F-D-ND|SFML-110-01-F-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|6.4|0|1|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-L3-S-D-ND|SFML-110-L3-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|9.32|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.075"" (1.91mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-02-S-D-LC-K-ND|SFML-110-02-S-D-LC-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|10.05|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-K-ND|SFML-110-T2-L-D-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-112-02-L-D-K-TR-ND|SFML-112-02-L-D-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-P-TR-ND|SFML-110-T2-L-D-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|3.927|0|550|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-02-S-D-SN-ND|SFML-110-02-S-D-SN|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|5.3256|0|500|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Solder Retention|3.2A per Contact|250VAC
-|-|SFML-112-T2-L-D-LC-ND|SFML-112-T2-L-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|7.36|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
-|-|SFML-110-T2-SM-D-A-ND|SFML-110-T2-SM-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-LC-K-ND|SFML-110-T2-S-D-LC-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.52|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-L1-S-D-LC-ND|SFML-110-L1-S-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|9.68|0|1|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
-|-|SFML-110-02-S-D-K-ND|SFML-110-02-S-D-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|9.68|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-T2-F-D-A-ND|SFML-110-T2-F-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T2-F-D-LC-ND|SFML-110-T2-F-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|3.00µin (0.076µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-A-P-ND|SFML-110-T2-L-D-A-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-SN-K-ND|SFML-110-T2-L-D-SN-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Pick and Place, Solder Retention"|3.2A per Contact|250VAC
-|-|SFML-112-02-L-D-P-ND|SFML-112-02-L-D-P|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-112-T2-S-D-A-P-ND|SFML-112-T2-S-D-A-P|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-112-T2-L-D-K-TR-ND|SFML-112-T2-L-D-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|4.1769|0|700|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
